Punto di monitoraggio;Y_GB;X_GB;Data misura;CONDUCIBILITA;PH;SOLIDI SOSPESI;TEMPERATURA
LAGO VAL NOCI - LVALNO;4926669;1503027;25/03/2021;149;8.4;;7.8
LAGO VAL NOCI - LVALNO;4926669;1503027;25/03/2021;150;8.5;;8.4
LAGO VAL NOCI - LVALNO;4926669;1503027;25/03/2021;151;8.5;;8.9
LAGO VAL NOCI - LVALNO;4926669;1503027;25/03/2021;152;8.5;;9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.7;;6.9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;150;7.7;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.7;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;147;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;149;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;149;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;149;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.8;;7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;145;7.8;;7.1
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;148;7.8;;7.1
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;145;7.8;;7.1
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;145;7.9;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;145;7.9;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;139;7.9;;7.3
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;141;7.9;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;147;7.9;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;147;7.9;;7.7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;147;7.9;;7.9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;145;7.9;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;149;7.9;;8.2
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;147;7.9;;8.5
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;150;8;;8.7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;153;8;;8.9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;152;8;;9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;155;8;;9.3
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;160;8;;10.4
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;162;8;;11
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;169;8;;11.7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;177;8;;13
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;180;8;;14
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;184;8;;15.7
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;187;8;;15.9
LAGO VAL NOCI - LVALNO;4926669;1503027;13/05/2021;185;8;;16
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;149;7.6;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;150;7.6;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;147;7.6;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;144;7.6;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;141;7.6;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;143;7.7;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;148;7.7;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;149;7.7;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;148;7.7;;7.3
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;145;7.7;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;144;7.7;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;148;7.7;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;150;7.7;;7.6
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;147;7.7;;7.6
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;149;7.8;;7.8
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;153;7.8;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;156;7.8;;8.1
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;158;7.8;;8.7
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;160;7.9;;9.8
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;161;7.9;;10.9
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;165;8;;11.3
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;168;8;;12.3
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;182;8.1;;13.9
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;196;8.1;;15.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;214;8.2;;18.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;236;8.3;;21.6
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;240;8.4;;22.9
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;244;8.4;;23.6
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;250;8.4;;24.2
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;250;8.4;;24.3
LAGO VAL NOCI - LVALNO;4926669;1503027;21/07/2021;251;8.4;;24.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;163;7.7;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;161;7.7;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;160;7.8;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;160;7.8;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;159;7.8;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;161;7.8;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;159;7.8;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;155;7.8;;7.5
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;160;7.9;;7.6
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;157;7.9;;7.7
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;162;7.9;;7.9
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;168;7.9;;8.5
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;177;7.9;;9.7
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;180;7.9;;11.1
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;177;8;;11.7
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;181;8;;12.4
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;190;8;;12.9
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;197;8;;13.8
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;201;8;;14.8
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;209;8.1;;16.2
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;228;8.1;;17.8
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;242;8.2;;20.1
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;250;8.3;;22
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;249;8.3;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;246;8.3;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;245;8.3;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;247;8.4;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;248;8.4;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;10/09/2021;250;8.4;;22.3
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;182;7.3;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;181;7.3;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;182;7.3;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;182;7.3;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;7.3;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;7.4;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;7.4;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;181;7.4;;8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;7.4;;8.1
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;179;7.5;;8.8
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;175;7.5;;9.2
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;168;7.6;;10.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;165;7.6;;11.1
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;165;7.7;;11.4
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;168;7.7;;11.6
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;170;7.7;;11.6
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;170;7.7;;11.7
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;169;7.7;;11.7
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;167;7.7;;11.7
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;166;7.8;;11.9
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;162;7.8;;12.1
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;164;7.8;;12.3
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;170;7.8;;12.4
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;170;7.8;;12.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;172;7.9;;12.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;178;7.9;;12.6
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;169;7.9;;12.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;175;8;;12.6
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;8;;12.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;180;8.2;;12.5
LAGO VAL NOCI - LVALNO;4926669;1503027;04/11/2021;179;8.2;;12.4
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;212;7.4;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;212;7.4;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;212;7.4;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;208;7.4;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.4;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.8
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;211;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;209;7.3;;5.9
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;211;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;215;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;219;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;216;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;209;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;209;7.3;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;207;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;211;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;209;7.2;;6
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;217;7.2;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;220;7.2;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;215;7.2;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;212;7.2;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.2;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.1;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;210;7.1;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;20/01/2022;211;7.1;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.6;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.6;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.6;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.5;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;216;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;217;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;217;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;214;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;212;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;214;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;212;7.4;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;7.5;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;214;7.5;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;212;7.7;;6.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;211;7.8;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;210;7.9;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;212;8;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;212;8;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;216;7.9;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;217;8;;6.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;217;8;;6.3
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;216;8;;6.3
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;216;8.1;;6.4
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;215;8.2;;6.4
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;216;8.2;;6.5
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;218;8.3;;6.6
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;219;8.3;;7.1
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;221;8.3;;7.2
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;222;8.3;;7.3
LAGO VAL NOCI - LVALNO;4926669;1503027;17/03/2022;222;8.3;;7.4
LAGO VAL NOCI - LVALNO;4926669;1503027;26/05/2022;225;7.7;;6.6
LAGO VAL NOCI - LVALNO;4926669;1503027;26/05/2022;270;7.8;;6.6
LAGO VAL NOCI - LVALNO;4926669;1503027;26/05/2022;225;7.8;;6.6
